[13B-REW 5.08][DL-340XB][AEM 30-0334 X Series]
Time(s)	Clock    	Switches        	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
8.641	20:36:38.762	0000100000101011	1782	5741	1.847	.541	3.757	328	11	11	175	14	1	1	66	35	0	14	0	28	2.49	76	0	13.23	0.000	
8.692	20:36:38.813	0000100000101011	1753	5877	1.868	.537	3.601	328	25	25	175	14	1	1	66	35	0	14	0	28	2.439	76	0	13.11	0.000	
8.741	20:36:38.862	0000100000101011	1835	5941	1.88	.537	3.531	328	22	22	175	14	1	1	66	35	0	14	0	28	2.49	76	0	13.23	0.000	
8.79	20:36:38.911	0000100000101011	1867	5821	1.853	.541	3.687	328	18	18	175	14	1	1	66	35	0	14	0	28	2.515	76	0	13.29	0.000	
8.841	20:36:38.962	0000100000101011	1779	5749	1.848	.537	3.742	328	12	12	175	14	1	1	66	35	0	14	0	28	2.51	76	0	13.27	0.000	
8.89	20:36:39.011	0000100000101011	1756	5893	1.871	.537	3.585	328	25	25	175	14	1	1	66	35	0	14	0	28	2.48	76	0	13.2	0.000	
8.941	20:36:39.062	0000100000101011	1846	5949	1.881	.537	3.531	328	22	22	175	14	1	1	66	35	0	14	0	28	2.545	76	0	13.36	0.000	
8.99	20:36:39.111	0000100000101011	1882	5813	1.848	.541	3.703	328	17	17	175	14	1	1	66	35	1	14	0	28	2.545	76	0	13.36	0.000	
9.041	20:36:39.162	0000100000101011	1815	5757	1.85	.541	3.75	328	13	13	175	14	1	1	66	35	0	14	0	28	2.52	76	0	13.3	0.000	
9.091	20:36:39.212	0000100000101011	1781	5813	1.86	.541	3.679	328	7	7	175	14	1	1	66	35	1	14	0	28	2.5	76	0	13.25	0.000	
9.141	20:36:39.262	0000100000101011	1793	5885	1.872	.537	3.617	328	2	2	175	14	1	1	66	35	0	14	0	28	2.5	76	0	13.25	0.000	
9.192	20:36:39.313	0000100000101011	1801	5821	1.848	.537	3.632	328	-2	-2	175	14	1	1	66	35	1	14	0	28	2.51	76	0	13.27	0.000	
9.243	20:36:39.364	0000100000101011	1714	5829	1.865	.537	3.671	328	25	25	175	14	1	1	66	35	0	14	0	28	2.48	76	0	13.2	0.000	
9.29	20:36:39.411	0000100000101011	1724	5989	1.889	.537	3.437	328	25	25	175	14	1	1	66	35	0	14	0	28	2.51	76	0	13.27	0.000	
9.34	20:36:39.461	0000100000101011	1824	6005	1.892	.537	3.468	328	21	21	175	16	1	1	66	35	1	14	0	28	2.575	76	0	13.43	0.000	
9.39	20:36:39.511	0000100000101011	1854	5869	1.86	.541	3.625	328	17	17	175	14	1	1	66	35	1	14	0	28	2.535	76	0	13.33	0.000	
9.442	20:36:39.563	0000100000101011	1784	5805	1.859	.541	3.687	328	11	11	175	14	1	1	66	35	1	14	0	28	2.48	76	0	13.2	0.000	
9.49	20:36:39.611	0000100000101011	1747	5869	1.866	.537	3.585	328	25	25	175	14	1	1	66	35	1	14	0	28	2.439	76	0	13.11	0.000	
9.54	20:36:39.661	0000100000101011	1827	5957	1.883	.537	3.531	328	22	22	175	14	1	1	66	35	1	14	0	28	2.47	76	0	13.18	0.000	
9.59	20:36:39.711	0000100000101011	1863	5845	1.856	.537	3.656	328	17	17	175	14	1	1	66	35	0	14	0	28	2.505	76	0	13.26	0.000	
9.641	20:36:39.762	0000100000101011	1775	5781	1.853	.537	3.726	328	11	11	175	14	1	1	66	35	0	14	0	28	2.535	76	0	13.33	0.000	
9.69	20:36:39.811	0000100000101011	1759	5901	1.871	.537	3.578	328	25	25	175	14	1	1	66	35	1	14	0	28	2.555	76	0	13.38	0.000	
9.74	20:36:39.861	0000100000101011	1846	5949	1.883	.537	3.531	328	21	21	175	14	1	1	66	35	0	14	0	28	2.575	76	0	13.43	0.000	
9.788	20:36:39.909	0000100000101011	1881	5821	1.85	.537	3.695	328	16	16	175	14	1	1	66	35	0	14	0	28	2.596	76	0	13.48	0.000	
9.84	20:36:39.961	0000100000101011	1795	5749	1.848	.537	3.757	328	10	10	175	14	1	1	66	35	0	14	0	28	2.575	76	0	13.43	0.000	
9.89	20:36:40.011	0000100000101011	1763	5869	1.867	.541	3.625	328	25	25	175	14	1	1	66	35	0	14	0	28	2.555	76	0	13.38	0.000	
9.94	20:36:40.061	0000100000101011	1834	5925	1.875	.537	3.531	328	22	22	175	14	1	1	66	35	0	14	0	28	2.565	76	0	13.4	0.000	
9.99	20:36:40.111	0000100000101011	1864	5797	1.845	.537	3.703	328	17	17	175	14	1	1	66	35	0	14	0	28	2.575	76	0	13.43	0.000	
10.04	20:36:40.161	0000100000101011	1776	5757	1.85	.537	3.75	328	12	12	175	14	1	1	66	35	0	14	0	28	2.52	76	0	13.3	0.000	
10.09	20:36:40.211	0000100000101011	1764	5877	1.87	.537	3.593	328	25	25	175	14	1	1	66	35	1	14	0	28	2.5	76	0	13.25	0.000	
10.14	20:36:40.261	0000100000101011	1852	5949	1.879	.537	3.539	328	21	21	175	14	1	1	66	35	1	14	0	28	2.535	76	0	13.33	0.000	
10.19	20:36:40.311	0000100000101011	1887	5813	1.846	.537	3.71	328	16	16	175	14	1	1	66	35	0	14	0	28	2.555	76	0	13.38	0.000	
10.239	20:36:40.360	0000100000101011	1803	5741	1.845	.537	3.773	328	11	11	175	14	1	1	66	35	0	14	0	28	2.53	76	0	13.32	0.000	
10.289	20:36:40.410	0000100000101011	1762	5845	1.869	.541	3.632	328	25	25	175	14	1	1	66	35	0	14	0	28	2.51	76	0	13.27	0.000	
10.34	20:36:40.461	0000100000101011	1835	5917	1.873	.537	3.554	328	22	22	175	14	1	1	66	35	0	14	0	28	2.525	76	0	13.31	0.000	
10.388	20:36:40.509	0000100000101011	1866	5813	1.846	.537	3.695	328	17	17	175	14	1	1	66	35	0	14	0	28	2.555	76	0	13.38	0.000	
10.438	20:36:40.559	0000100000101011	1787	5765	1.851	.537	3.742	328	11	11	175	14	1	1	66	35	0	14	0	28	2.51	76	0	13.27	0.000	
10.49	20:36:40.611	0000100000101011	1750	5861	1.872	.537	3.625	328	25	25	175	14	1	1	66	35	0	14	0	28	2.46	76	0	13.16	0.000	
10.539	20:36:40.660	0000100000101011	1828	5941	1.876	.537	3.546	328	22	22	175	14	1	1	66	35	0	14	0	28	2.51	76	0	13.27	0.000	
10.59	20:36:40.711	0000100000101011	1864	5821	1.85	.537	3.671	328	18	18	175	14	1	1	66	35	0	14	0	28	2.51	76	0	13.27	0.000	
10.64	20:36:40.761	0000100000101011	1785	5781	1.856	.537	3.726	328	12	12	175	14	1	1	66	35	0	14	0	28	2.49	76	0	13.23	0.000	
10.691	20:36:40.812	0000100000101011	1741	5869	1.873	.541	3.609	328	25	25	175	14	1	1	66	35	0	14	0	28	2.439	76	0	13.11	0.000	
10.741	20:36:40.862	0000100000101011	1823	5957	1.879	.541	3.523	328	22	22	175	14	1	1	66	35	0	14	0	28	2.47	76	0	13.18	0.000	
10.791	20:36:40.912	0000100000101011	1861	5853	1.853	.537	3.656	328	18	18	175	14	1	1	66	35	0	14	0	28	2.535	76	0	13.33	0.000	
10.842	20:36:40.963	0000100000101011	1773	5773	1.853	.537	3.71	328	12	12	175	14	1	1	66	35	0	14	0	28	2.51	76	0	13.27	0.000	
10.891	20:36:41.012	0000100000101011	1762	5901	1.88	.537	3.57	328	25	25	175	14	1	1	66	35	0	14	0	28	2.49	76	0	13.23	0.000	
10.939	20:36:41.060	0000100000101011	1851	5949	1.874	.537	3.523	328	21	21	175	14	1	1	66	35	0	14	0	28	2.525	76	0	13.31	0.000	
10.991	20:36:41.112	0000100000101011	1886	5813	1.845	.537	3.71	328	16	16	175	14	1	1	66	35	0	14	0	28	2.53	76	0	13.32	0.000	
11.041	20:36:41.162	0000100000101011	1787	5773	1.847	.537	3.726	328	8	8	175	14	1	1	66	35	0	14	0	28	2.5	76	0	13.25	0.000	
11.091	20:36:41.212	0000100000101011	1753	5853	1.874	.537	3.625	328	25	25	175	14	1	1	66	35	0	14	0	28	2.439	76	0	13.11	0.000	
11.142	20:36:41.263	0000100000101011	1826	5933	1.873	.537	3.593	328	22	22	175	14	1	1	66	35	0	14	0	28	2.48	76	0	13.2	0.000	
11.192	20:36:41.313	0000100000101011	1831	5781	1.849	.537	3.679	328	16	16	175	14	1	1	67	35	0	14	0	26	2.53	76	0	13.32	0.000	
11.24	20:36:41.361	0000100000101011	1768	5781	1.849	.537	3.71	328	10	10	175	14	1	1	67	35	0	14	0	26	2.49	76	0	13.23	0.000	
11.29	20:36:41.411	0000100000101011	1769	5877	1.877	.537	3.617	328	6	6	175	14	1	1	67	35	0	14	0	26	2.419	76	0	13.06	0.000	
11.34	20:36:41.461	0000100000101011	1812	5901	1.869	.537	3.546	328	2	2	175	14	1	1	67	35	0	14	0	26	2.429	76	0	13.08	0.000	
11.389	20:36:41.510	0000100000101011	1802	5789	1.845	.537	3.671	328	-3	-3	175	14	1	1	67	35	0	14	0	26	2.449	76	0	13.13	0.000	
11.44	20:36:41.561	0000100000101011	1711	5805	1.865	.537	0	328	25	25	175	14	1	1	67	35	0	14	0	26	2.379	76	0	12.96	0.000	
11.491	20:36:41.612	0000100000101011	1753	5997	1.896	.537	0	328	25	25	175	14	1	1	67	35	0	14	0	26	2.369	76	0	12.94	0.000	
11.541	20:36:41.662	0000100000101011	1857	5949	1.873	.537	0	328	26	26	175	14	1	1	67	35	0	14	0	26	2.449	76	0	13.13	0.000	
11.592	20:36:41.713	0000100000101011	1870	5709	1.835	.537	0	328	26	26	175	14	1	1	67	35	0	14	0	26	2.47	76	0	13.18	0.000	
11.642	20:36:41.763	0000100000101011	1793	5661	1.826	.537	0	328	25	25	175	14	1	1	67	35	0	14	0	26	2.419	76	0	13.06	0.000	
11.691	20:36:41.812	0000100000101011	1733	5741	1.85	.537	0	328	25	25	175	14	1	1	67	35	0	14	0	26	2.399	76	0	13.01	0.000	
11.743	20:36:41.864	0000100000101011	1631	5949	1.892	.537	0	328	25	25	175	14	1	1	67	35	0	14	0	26	2.439	76	0	13.11	0.000	
11.792	20:36:41.913	0000100000101011	1541	6173	1.926	.541	4.273	324	24	24	175	16	1	1	67	35	0	14	0	26	2.565	76	0	13.4	0.000	
11.841	20:36:41.962	0000100000101011	1472	6341	1.972	.537	4.554	324	24	23	175	16	1	1	67	35	0	14	0	26	2.848	76	0	14.08	0.000	
11.891	20:36:42.012	0000100000101011	1369	6709	2.024	.541	5.203	324	23	21	175	16	1	1	67	35	0	14	0	26	3.442	76	0	15.49	0.000	
11.94	20:36:42.061	0000100000101011	1444	6893	2.058	.537	5.179	324	23	21	175	16	1	1	67	35	1	14	0	26	4.208	76	0	17.31	0.000	
11.99	20:36:42.111	0000100000101011	1632	6725	2.027	.537	4.304	324	24	22	175	16	1	1	67	35	2	14	0	26	4.4	76	0	17.76	0.000	
12.041	20:36:42.162	0000100000101011	1729	6501	1.967	.537	3.937	324	25	24	175	16	1	1	67	35	0	14	0	26	4.4	76	0	17.76	0.000	
12.092	20:36:42.213	0000100000101011	1766	6205	1.921	.537	3.757	324	21	21	175	16	1	1	67	35	0	14	0	26	4.4	76	0	17.76	0.000	
12.139	20:36:42.260	0000100000101011	1764	6053	1.894	.537	3.507	328	25	25	175	16	1	1	67	35	0	14	0	26	4.4	76	0	17.76	0.000	
12.19	20:36:42.311	0000100000101011	1760	6029	1.896	.537	3.437	328	25	25	175	16	1	1	67	35	0	14	0	26	4.113	76	0	17.08	0.000	
12.238	20:36:42.359	0000100000101011	1836	5957	1.877	.537	3.507	328	21	21	175	15	1	1	67	35	0	14	0	26	3.614	76	0	15.9	0.000	
12.291	20:36:42.412	0000100000101011	1848	5813	1.851	.537	3.64	328	16	16	175	14	1	1	67	35	0	14	0	26	3.296	76	0	15.14	0.000	
12.341	20:36:42.462	0000100000101011	1808	5765	1.841	.537	3.757	328	11	11	175	14	1	1	67	35	0	14	0	26	2.994	76	0	14.42	0.000	
12.39	20:36:42.511	0000100000101011	1744	5837	1.867	.537	3.695	328	5	5	175	14	1	1	67	35	0	14	0	26	2.797	76	0	13.96	0.000	
12.441	20:36:42.562	0000100000101011	1770	5941	1.885	.537	3.507	328	25	25	175	14	1	1	67	35	0	14	0	26	2.797	76	0	13.96	0.000	
12.492	20:36:42.613	0000100000101011	1845	5909	1.868	.541	3.523	328	19	19	175	14	1	1	67	35	0	14	0	26	2.898	76	0	14.2	0.000	
12.541	20:36:42.662	0000100000101011	1835	5773	1.842	.537	3.726	328	14	14	175	14	1	1	67	35	0	14	0	26	2.868	76	0	14.12	0.000	
12.59	20:36:42.711	0000100000101011	1753	5781	1.859	.541	3.734	328	8	8	175	14	1	1	67	35	0	14	0	26	2.727	76	0	13.79	0.000	
12.64	20:36:42.761	0000100000101011	1740	5941	1.887	.537	3.523	328	25	25	175	14	1	1	67	35	0	14	0	26	2.575	76	0	13.43	0.000	
12.692	20:36:42.813	0000100000101011	1837	5949	1.876	.537	3.46	328	21	21	175	14	1	1	67	35	0	14	0	26	2.656	76	0	13.62	0.000	
12.741	20:36:42.862	0000100000101011	1838	5805	1.847	.537	3.687	328	16	16	175	14	1	1	67	35	0	14	0	26	2.706	76	0	13.74	0.000	
12.792	20:36:42.913	0000100000101011	1751	5789	1.857	.541	3.718	328	10	10	175	14	1	1	67	35	0	14	0	26	2.616	76	0	13.53	0.000	
12.84	20:36:42.961	0000100000101011	1764	5949	1.884	.537	3.515	328	25	25	175	14	1	1	67	35	0	14	0	26	2.535	76	0	13.33	0.000	
12.89	20:36:43.011	0000100000101011	1851	5901	1.867	.537	3.531	328	19	19	175	14	1	1	67	35	0	14	0	26	2.616	76	0	13.53	0.000	
12.941	20:36:43.062	0000100000101011	1843	5765	1.839	.537	3.726	328	14	14	175	14	1	1	67	35	0	14	0	26	2.626	76	0	13.55	0.000	
12.991	20:36:43.112	0000100000101011	1752	5765	1.853	.541	3.742	328	8	8	175	14	1	1	67	35	0	14	0	26	2.52	76	0	13.3	0.000	
13.041	20:36:43.162	0000100000101011	1749	5949	1.885	.537	3.515	328	25	25	175	14	1	1	67	35	0	14	0	26	2.429	76	0	13.08	0.000	
13.09	20:36:43.211	0000100000101011	1838	5925	1.871	.541	3.492	328	21	21	175	14	1	1	67	35	0	14	0	26	2.535	76	0	13.33	0.000	
13.139	20:36:43.260	0000100000101011	1825	5781	1.846	.537	3.695	328	16	16	175	14	1	1	67	35	0	14	0	26	2.535	76	0	13.33	0.000	
13.191	20:36:43.312	0000100000101011	1738	5797	1.86	.537	3.71	328	10	10	175	14	1	1	67	35	0	14	0	26	2.449	76	0	13.13	0.000	
13.239	20:36:43.360	0000100000101011	1773	5965	1.885	.537	3.5	328	25	25	175	14	1	1	67	35	0	14	0	26	2.389	76	0	12.99	0.000	
13.29	20:36:43.411	0000100000101011	1862	5893	1.866	.537	3.515	328	19	19	175	14	1	1	67	35	0	14	0	26	2.525	76	0	13.31	0.000	
13.339	20:36:43.460	0000100000101011	1840	5749	1.84	.537	3.742	328	14	14	175	14	1	1	67	35	0	14	0	26	2.525	76	0	13.31	0.000	
13.391	20:36:43.512	0000100000101011	1763	5781	1.856	.537	3.742	328	8	8	175	14	1	1	67	35	0	14	0	26	2.409	76	0	13.03	0.000	
13.442	20:36:43.563	0000100000101011	1738	5933	1.882	.537	3.554	328	25	25	175	14	1	1	67	35	0	14	0	26	2.339	76	0	12.87	0.000	
13.49	20:36:43.611	0000100000101011	1819	5973	1.883	.537	3.46	328	22	22	175	14	1	1	67	35	0	14	0	26	2.389	76	0	12.99	0.000	
13.541	20:36:43.662	0000100000101011	1848	5829	1.852	.537	3.671	328	17	17	175	14	1	1	67	35	0	14	0	26	2.535	76	0	13.33	0.000	
13.59	20:36:43.711	0000100000101011	1773	5773	1.853	.537	3.71	328	11	11	175	14	1	1	67	35	0	14	0	26	2.525	76	0	13.31	0.000	
13.639	20:36:43.760	0000100000101011	1762	5893	1.871	.537	3.585	328	25	25	175	14	1	1	67	35	0	14	0	26	2.379	76	0	12.96	0.000	
13.691	20:36:43.812	0000100000101011	1822	5933	1.874	.537	3.523	328	19	19	175	14	1	1	67	35	1	14	0	26	2.349	76	0	12.89	0.000	
13.742	20:36:43.863	0000100000101011	1828	5797	1.851	.537	3.687	328	14	14	175	14	1	1	67	35	0	14	0	26	2.429	76	0	13.08	0.000	
13.791	20:36:43.912	0000100000101011	1740	5773	1.854	.537	3.695	328	8	8	175	14	1	1	67	35	0	14	0	26	2.399	76	0	13.01	0.000	
13.84	20:36:43.961	0000100000101011	1729	5957	1.887	.537	3.484	328	25	25	175	14	1	1	67	35	1	14	0	26	2.349	76	0	12.89	0.000	
13.89	20:36:44.011	0000100000101011	1831	5997	1.89	.541	3.445	328	22	22	175	16	1	1	67	35	0	14	0	26	2.328	76	0	12.84	0.000	
13.94	20:36:44.061	0000100000101011	1835	5813	1.851	.541	3.664	328	18	18	175	14	1	1	67	35	0	14	0	26	2.429	76	0	13.08	0.000	
13.99	20:36:44.111	0000100000101011	1749	5805	1.86	.537	3.703	328	11	11	175	14	1	1	67	35	0	14	0	26	2.419	76	0	13.06	0.000	
14.041	20:36:44.162	0000100000101011	1756	5965	1.883	.537	3.515	328	25	25	175	14	1	1	67	35	0	14	0	26	2.369	76	0	12.94	0.000	
14.09	20:36:44.211	0000100000101011	1849	5957	1.879	.537	3.484	328	21	21	175	14	1	1	67	35	2	14	0	26	2.429	76	0	13.08	0.000	
14.14	20:36:44.261	0000100000101011	1859	5781	1.843	.537	3.71	328	16	16	175	14	1	1	67	35	0	14	0	26	2.5	76	0	13.25	0.000	
14.19	20:36:44.311	0000100000101011	1779	5773	1.853	.537	3.757	328	10	10	175	14	1	1	67	35	0	14	0	26	2.449	76	0	13.13	0.000	
14.24	20:36:44.361	0000100000101011	1766	5893	1.87	.537	3.609	328	25	25	175	14	1	1	67	35	0	14	0	26	2.349	76	0	12.89	0.000	
14.291	20:36:44.412	0000100000101011	1823	5909	1.874	.541	3.546	328	19	19	175	14	1	1	67	35	0	14	0	26	2.419	76	0	13.06	0.000	
14.341	20:36:44.462	0000100000101011	1836	5781	1.846	.537	3.695	328	14	14	175	14	1	1	67	35	0	14	0	26	2.5	76	0	13.25	0.000	
14.39	20:36:44.511	0000100000101011	1768	5765	1.855	.541	3.718	328	8	8	175	14	1	1	67	35	0	14	0	26	2.439	76	0	13.11	0.000	
14.44	20:36:44.561	0000100000101011	1742	5893	1.869	.537	3.585	328	25	25	175	14	1	1	67	35	0	14	0	26	2.339	76	0	12.87	0.000	
14.49	20:36:44.611	0000100000101011	1799	5949	1.882	.541	3.507	328	21	21	175	14	1	1	67	35	0	14	0	26	2.359	76	0	12.92	0.000	
14.541	20:36:44.662	0000100000101011	1824	5813	1.853	.537	3.648	328	17	17	175	14	1	1	67	35	0	14	0	26	2.419	76	0	13.06	0.000	
14.591	20:36:44.712	0000100000101011	1763	5805	1.858	.541	3.687	328	11	11	175	14	1	1	67	35	0	14	0	26	2.389	76	0	12.99	0.000	
14.642	20:36:44.763	0000100000101011	1751	5901	1.87	.537	3.562	328	25	25	175	14	1	1	67	35	0	14	0	26	2.298	76	0	12.77	0.000	
14.69	20:36:44.811	0000100000101011	1798	5949	1.883	.537	3.515	328	21	21	175	14	1	1	67	35	0	14	0	26	2.318	76	0	12.82	0.000	
14.741	20:36:44.862	0000100000101011	1835	5829	1.856	.541	3.648	328	17	17	175	14	1	1	67	35	0	14	0	26	2.389	76	0	12.99	0.000	
14.792	20:36:44.913	0000100000101011	1803	5805	1.855	.541	3.695	328	12	12	175	14	1	1	67	35	1	14	0	26	2.389	76	0	12.99	0.000	
14.84	20:36:44.961	0000100000101011	1794	5837	1.857	.537	3.664	328	6	6	175	14	1	1	67	35	0	14	0	26	2.288	76	0	12.75	0.000	
14.891	20:36:45.012	0000100000101011	1766	5869	1.87	.537	3.632	328	1	1	175	14	1	1	67	35	0	14	0	26	2.339	76	0	12.87	0.000	
14.942	20:36:45.063	0000100000101011	1737	5869	1.864	.537	3.546	328	25	25	175	14	1	1	67	35	0	14	0	26	2.419	76	0	13.06	0.000	
14.994	20:36:45.115	0000100000101011	1743	5925	1.879	.537	3.546	328	25	25	175	14	1	1	67	35	1	14	0	26	2.5	76	0	13.25	0.000	
15.04	20:36:45.161	0000100000101011	1774	5925	1.873	.537	3.531	328	25	25	175	14	1	1	67	35	0	14	0	26	2.49	76	0	13.23	0.000	
15.09	20:36:45.211	0000100000101011	1753	5949	1.88	.537	3.539	328	25	25	175	14	1	1	67	35	1	14	0	26	2.525	76	0	13.31	0.000	
15.141	20:36:45.262	0000100000101011	1760	5933	1.874	.537	3.492	328	25	25	175	14	1	1	67	35	0	14	0	26	2.515	76	0	13.29	0.000	
15.188	20:36:45.309	0000100000101011	1825	5909	1.87	.537	3.546	328	21	21	175	14	1	1	67	35	1	14	0	26	2.49	76	0	13.23	0.000	
15.24	20:36:45.361	0000100000101011	1805	5829	1.86	.537	3.671	328	16	16	175	14	1	1	67	35	0	14	0	26	2.48	76	0	13.2	0.000	
15.29	20:36:45.411	0000100000101011	1766	5821	1.859	.537	3.648	328	10	10	175	14	1	1	67	35	0	14	0	26	2.46	76	0	13.16	0.000	
15.341	20:36:45.462	0000100000101011	1770	5925	1.874	.537	3.585	328	5	5	175	14	1	1	67	35	1	14	0	26	2.46	76	0	13.16	0.000	
15.39	20:36:45.511	0000100000101011	1789	5837	1.86	.537	3.585	328	-2	-2	175	14	1	1	67	35	0	14	0	26	2.535	76	0	13.33	0.000	
15.439	20:36:45.560	0000100000101011	1756	5797	1.859	.537	3.64	328	-5	-5	175	14	1	1	67	35	0	14	0	26	2.53	76	0	13.32	0.000	
15.49	20:36:45.611	0000100000101011	1698	5885	1.877	.537	3.562	328	25	25	175	14	1	1	67	35	0	14	0	26	2.5	76	0	13.25	0.000	
15.541	20:36:45.662	0000100000101011	1770	6053	1.896	.541	3.406	328	25	25	175	16	1	1	67	35	0	14	0	26	2.51	76	0	13.27	0.000	
15.591	20:36:45.712	0000100000101011	1869	5925	1.866	.537	3.562	328	19	19	175	14	1	1	67	35	0	14	0	26	2.575	76	0	13.43	0.000	
15.641	20:36:45.762	0000100000101011	1812	5797	1.853	.537	3.671	328	14	14	175	14	1	1	67	35	0	14	0	26	2.565	76	0	13.4	0.000	
15.69	20:36:45.811	0000100000101011	1744	5813	1.862	.537	3.664	328	25	25	175	14	1	1	67	35	0	14	0	26	2.48	76	0	13.2	0.000	
15.741	20:36:45.862	0000100000101011	1774	5973	1.884	.537	3.515	328	25	25	175	14	1	1	67	35	0	14	0	26	2.429	76	0	13.08	0.000	
15.79	20:36:45.911	0000100000101011	1870	5877	1.861	.537	3.601	328	19	19	175	14	1	1	67	35	0	14	0	26	2.535	76	0	13.33	0.000	
15.84	20:36:45.961	0000100000101011	1817	5773	1.849	.537	3.687	328	14	14	175	14	1	1	67	35	0	14	0	26	2.575	76	0	13.43	0.000	
15.889	20:36:46.010	0000100000101011	1753	5805	1.861	.537	3.679	328	8	8	175	14	1	1	67	35	0	14	0	26	2.5	76	0	13.25	0.000	
15.94	20:36:46.061	0000100000101011	1747	5949	1.881	.537	3.546	328	25	25	175	14	1	1	67	35	0	14	0	26	2.48	76	0	13.2	0.000	
15.99	20:36:46.111	0000100000101011	1838	5885	1.863	.537	3.57	328	21	21	175	14	1	1	67	35	0	14	0	26	2.54	76	0	13.34	0.000	
16.041	20:36:46.162	0000100000101011	1800	5805	1.853	.537	3.64	328	16	16	175	14	1	1	67	35	0	14	0	26	2.555	76	0	13.38	0.000	
16.09	20:36:46.211	0000100000101011	1736	5821	1.862	.537	3.648	328	25	25	175	14	1	1	67	35	0	14	0	26	2.52	76	0	13.3	0.000	
16.14	20:36:46.261	0000100000101011	1767	5989	1.888	.537	3.515	328	25	25	175	14	1	1	67	35	2	14	0	26	2.449	76	0	13.13	0.000	
16.191	20:36:46.312	0000100000101011	1861	5901	1.866	.537	3.57	328	19	19	175	14	1	1	67	35	0	14	0	26	2.51	76	0	13.27	0.000	
16.242	20:36:46.363	0000100000101011	1827	5789	1.852	.537	3.664	328	14	14	175	14	1	1	67	35	0	14	0	26	2.5	76	0	13.25	0.000	
16.291	20:36:46.412	0000100000101011	1766	5781	1.857	.541	3.687	328	8	8	175	14	1	1	67	35	0	14	0	26	2.46	76	0	13.16	0.000	
16.341	20:36:46.462	0000100000101011	1743	5925	1.876	.541	3.578	328	25	25	175	14	1	1	67	35	0	14	0	26	2.419	76	0	13.06	0.000	
16.391	20:36:46.512	0000100000101011	1828	5925	1.869	.537	3.523	328	21	21	175	14	1	1	67	35	1	14	0	26	2.545	76	0	13.36	0.000	
16.441	20:36:46.562	0000100000101011	1808	5829	1.857	.537	3.601	328	16	16	175	14	1	1	67	35	0	14	0	26	2.586	76	0	13.45	0.000	
16.49	20:36:46.611	0000100000101011	1747	5821	1.86	.537	3.64	328	25	25	175	14	1	1	67	35	0	14	0	26	2.555	76	0	13.38	0.000	
16.539	20:36:46.660	0000100000101011	1774	5989	1.888	.537	3.531	328	25	25	175	14	1	1	67	35	1	14	0	26	2.51	76	0	13.27	0.000	
16.59	20:36:46.711	0000100000101011	1870	5893	1.863	.537	3.593	328	19	19	175	14	1	1	67	35	0	14	0	26	2.52	76	0	13.3	0.000	
16.641	20:36:46.762	0000100000101011	1832	5773	1.851	.537	3.687	328	14	14	175	14	1	1	67	35	0	14	0	26	2.545	76	0	13.36	0.000	
16.692	20:36:46.813	0000100000101011	1766	5781	1.853	.541	3.695	328	8	8	175	14	1	1	67	35	0	14	0	26	2.51	76	0	13.27	0.000	
16.74	20:36:46.861	0000100000101011	1746	5933	1.88	.537	3.562	328	25	25	175	14	1	1	67	35	1	14	0	26	2.47	76	0	13.18	0.000	
16.79	20:36:46.911	0000100000101011	1846	5925	1.87	.537	3.539	328	21	21	175	14	1	1	67	35	1	14	0	26	2.545	76	0	13.36	0.000	
16.839	20:36:46.960	0000100000101011	1845	5797	1.849	.541	3.656	328	16	16	175	14	1	1	67	35	1	14	0	26	2.586	76	0	13.45	0.000	
16.891	20:36:47.012	0000100000101011	1782	5765	1.846	.537	3.742	328	10	10	175	14	1	1	67	35	0	14	0	26	2.52	76	0	13.3	0.000	
16.941	20:36:47.062	0000100000101011	1725	5909	1.88	.537	3.625	328	25	25	175	14	1	1	67	35	0	14	0	26	2.419	76	0	13.06	0.000	
16.992	20:36:47.113	0000100000101011	1829	5965	1.879	.541	3.484	328	21	21	175	14	1	1	67	35	0	14	0	26	2.429	76	0	13.08	0.000	
17.042	20:36:47.163	0000100000101011	1842	5813	1.854	.541	3.617	328	16	16	175	14	1	1	67	35	0	14	0	26	2.535	76	0	13.33	0.000	
17.091	20:36:47.212	0000100000101011	1783	5781	1.847	.537	3.71	328	10	10	175	14	1	1	67	35	0	14	0	26	2.49	76	0	13.23	0.000	
17.14	20:36:47.261	0000100000101011	1726	5909	1.879	.537	3.632	328	25	25	175	14	1	1	67	35	0	14	0	26	2.399	76	0	13.01	0.000	
17.19	20:36:47.311	0000100000101011	1832	5965	1.879	.537	3.484	328	21	21	175	14	1	1	67	35	1	14	0	26	2.409	76	0	13.03	0.000	
17.241	20:36:47.362	0000100000101011	1848	5829	1.853	.537	3.617	328	16	16	175	14	1	1	67	35	3	14	0	26	2.515	76	0	13.29	0.000	
17.291	20:36:47.412	0000100000101011	1794	5757	1.846	.541	3.742	328	10	10	175	14	1	1	67	35	0	14	0	26	2.48	76	0	13.2	0.000	
17.342	20:36:47.463	0000100000101011	1734	5877	1.874	.537	3.656	328	25	25	175	14	1	1	67	35	0	14	0	26	2.399	76	0	13.01	0.000	
