[13B-REW 5.08][DL-340XB][AEM 30-0300 X Series]
Time(s)	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
29.438	2959	5965	1.88	1.118	4.64	448	29	29	175	4	1	1	23	20	0	14	0	644	.126	76	0	7.61	0.000	
29.489	2941	5477	1.776	1.005	4.789	421	30	30	175	4	1	1	23	20	3	14	0	641	.106	76	0	7.56	0.000	
29.54	2838	5237	1.748	.971	4.968	429	30	30	175	4	1	1	23	20	4	14	0	637	.106	76	0	7.56	0.000	
29.586	2780	5181	1.735	.961	5.078	439	29	29	175	2	1	1	23	20	0	14	0	632	.156	76	0	7.68	0.000	
29.639	2669	5237	1.753	.927	5.093	443	29	29	175	2	1	1	23	20	0	14	0	629	.166	76	0	7.71	0.000	
29.688	2590	5421	1.78	.927	4.882	443	29	29	175	2	1	1	23	20	1	14	0	625	.096	76	0	7.54	0.000	
29.737	2495	5493	1.796	.927	4.718	442	29	29	175	1	1	1	23	20	3	14	0	622	.136	76	0	7.64	0.000	
29.787	2498	5773	1.849	.927	4.437	441	28	28	175	13	1	1	23	20	0	14	0	617	.146	76	0	7.66	0.000	
29.835	2476	5717	1.836	.927	4.335	441	28	28	175	14	1	1	23	20	0	14	0	614	.096	76	0	7.54	0.000	
29.888	2447	5781	1.854	.927	4.304	440	28	28	175	14	1	1	23	20	0	14	0	611	.106	76	0	7.56	0.000	
29.938	2445	5885	1.867	.927	4.218	439	28	28	175	14	1	1	23	20	0	14	0	607	.106	76	0	7.56	0.000	
29.988	2442	5837	1.868	.927	4.125	439	28	28	175	14	1	1	23	20	0	14	0	604	.156	76	0	7.68	0.000	
30.037	2429	5845	1.857	.927	4.171	438	28	28	175	14	1	1	23	20	0	14	0	599	.146	76	0	7.66	0.000	
30.089	2421	5917	1.877	.927	4.125	438	28	28	175	14	1	1	23	20	0	14	1	596	.096	76	0	7.54	0.000	
30.139	2433	5917	1.874	.927	4.07	437	28	28	175	14	1	1	23	20	0	14	1	592	.126	76	0	7.61	0.000	
30.188	2408	5869	1.866	.932	4.039	436	28	28	175	14	1	1	23	20	2	14	1	589	.136	76	0	7.64	0.000	
30.238	2447	5941	1.879	.932	4.078	435	28	28	175	14	1	1	23	20	3	14	1	584	.086	76	0	7.52	0.000	
30.29	2394	5885	1.87	.932	4.109	435	27	27	175	14	1	1	23	20	0	14	1	580	.106	76	0	7.56	0.000	
30.337	2415	5981	1.887	.932	4.039	433	28	28	175	14	1	1	23	20	0	14	1	577	.126	76	0	7.61	0.000	
30.386	2491	5909	1.874	.932	3.992	433	28	28	175	14	1	1	23	20	2	14	1	572	.136	76	0	7.64	0.000	
30.439	2448	5837	1.861	.932	4.179	432	28	28	175	14	1	1	23	20	0	14	1	569	.126	76	0	7.61	0.000	
30.489	2444	5837	1.858	.932	4.195	431	28	28	175	14	1	1	23	20	4	14	1	565	.096	76	0	7.54	0.000	
30.54	2435	5837	1.857	.932	4.171	431	28	28	175	14	1	1	23	20	2	14	1	562	.156	76	0	7.68	0.000	
30.588	2470	5821	1.859	.932	4.125	430	28	28	175	14	1	1	23	20	0	14	1	557	.146	76	0	7.66	0.000	
30.638	2417	5773	1.853	.932	4.195	429	28	28	175	14	1	1	23	20	2	14	1	554	.086	76	0	7.52	0.000	
31.291	2465	5869	1.86	.937	4.039	429	28	28	175	14	1	1	23	20	1	14	1	551	.136	76	0	7.64	0.000	
31.331	2459	5837	1.859	.932	4.062	421	28	28	175	14	1	1	23	20	1	14	0	503	.076	76	0	7.49	0.000	
31.383	2441	5717	1.835	.932	4.171	420	28	28	175	14	1	1	23	20	2	14	0	497	.096	76	0	7.54	0.000	
31.431	2417	5781	1.852	.932	4.156	419	28	28	175	14	1	1	23	20	3	14	0	494	.126	76	0	7.61	0.000	
31.482	2475	5789	1.85	.932	4.078	419	28	28	175	14	1	1	23	20	0	14	0	491	.076	76	0	7.49	0.000	
31.532	2462	5693	1.829	.932	4.187	418	28	28	175	14	1	1	23	20	0	14	0	487	.086	76	0	7.52	0.000	
31.581	2442	5693	1.834	.932	4.226	417	28	28	175	14	1	1	23	20	2	14	0	484	.096	76	0	7.54	0.000	
31.63	2459	5725	1.835	.932	4.156	417	28	28	175	14	1	1	23	20	1	14	0	479	.136	76	0	7.64	0.000	
31.68	2424	5749	1.846	.932	4.14	416	28	28	175	14	1	1	23	20	0	14	0	476	.156	76	0	7.68	0.000	
31.732	2469	5757	1.842	.932	4.093	416	28	28	175	14	1	1	23	20	1	14	0	472	.076	76	0	7.49	0.000	
31.78	2426	5741	1.841	.932	4.179	415	28	28	175	14	1	1	23	20	0	14	0	469	.106	76	0	7.56	0.000	
31.831	2397	5781	1.848	.932	4.078	414	27	27	175	14	1	1	23	20	0	14	0	464	.126	76	0	7.61	0.000	
31.88	2405	5773	1.848	.932	4.015	414	28	28	175	14	1	1	23	20	0	14	0	461	.076	76	0	7.49	0.000	
31.931	2413	5813	1.849	.932	4.015	412	28	28	175	14	1	1	23	20	4	14	0	457	.086	76	0	7.52	0.000	
31.98	2405	5813	1.852	.932	3.976	411	28	28	175	14	1	1	23	20	0	14	0	454	.096	76	0	7.54	0.000	
32.03	2402	5797	1.854	.932	3.953	411	28	28	175	14	1	1	23	20	2	14	0	449	.146	76	0	7.66	0.000	
32.081	2379	5829	1.851	.932	3.968	410	27	27	175	14	1	1	23	20	1	14	0	446	.156	76	0	7.68	0.000	
32.132	2413	5885	1.866	.932	3.898	410	28	28	175	14	1	1	23	20	0	14	0	442	.076	76	0	7.49	0.000	
32.181	2430	5773	1.846	.932	3.984	409	28	28	175	14	1	1	23	20	1	14	0	439	.106	76	0	7.56	0.000	
32.231	2418	5765	1.838	.927	4.031	408	28	28	175	14	1	1	23	20	2	14	0	434	.116	76	0	7.59	0.000	
32.281	2450	5749	1.843	.932	4	408	28	28	175	14	1	1	23	20	0	14	0	431	.076	76	0	7.49	0.000	
32.331	2471	5701	1.833	.932	4.085	407	28	28	175	14	1	1	23	20	1	14	0	427	.086	76	0	7.52	0.000	
32.381	2428	5645	1.823	.932	4.164	406	28	28	175	14	1	1	23	20	2	14	0	424	.106	76	0	7.56	0.000	
32.43	2401	5709	1.837	.932	4.14	406	28	28	175	14	1	1	23	20	0	14	0	419	.066	76	0	7.47	0.000	
32.48	2432	5797	1.852	.932	3.976	405	28	28	175	14	1	1	23	20	1	14	0	416	.076	76	0	7.49	0.000	
32.532	2429	5701	1.831	.932	4.031	404	28	28	175	14	1	1	23	20	0	14	0	412	.076	76	0	7.49	0.000	
32.581	2438	5765	1.846	.932	4.062	404	28	28	175	14	1	1	23	20	0	14	0	409	.126	76	0	7.61	0.000	
32.63	2408	5669	1.831	.932	4.039	403	28	28	175	14	1	1	23	20	2	14	0	404	.146	76	0	7.66	0.000	
32.68	2383	5741	1.839	.932	3.96	403	27	27	175	14	1	1	23	20	1	14	0	401	.076	76	0	7.49	0.000	
32.731	2401	5765	1.848	.932	3.96	402	28	28	175	14	1	1	23	20	0	14	0	397	.096	76	0	7.54	0.000	
32.781	2421	5765	1.845	.932	3.945	401	28	28	175	14	1	1	23	20	0	14	0	394	.106	76	0	7.56	0.000	
32.831	2409	5685	1.827	.932	4.015	401	28	28	175	14	1	1	23	20	0	14	0	389	.116	76	0	7.59	0.000	
32.881	2372	5789	1.856	.932	4.054	400	27	27	175	14	1	1	23	20	0	14	0	386	.116	76	0	7.59	0.000	
32.931	2435	5773	1.848	.932	3.921	399	28	28	175	14	1	1	23	20	0	14	0	382	.086	76	0	7.52	0.000	
32.983	2413	5661	1.824	.932	4.007	399	28	28	175	14	1	1	23	20	0	14	0	379	.126	76	0	7.61	0.000	
33.031	2401	5725	1.839	.927	4.039	398	28	28	175	14	1	1	23	20	0	14	0	374	.146	76	0	7.66	0.000	
33.083	2414	5701	1.831	.932	4.015	398	28	28	175	14	1	1	23	20	1	14	0	371	.066	76	0	7.47	0.000	
33.132	2399	5645	1.822	.932	4.031	397	27	27	175	14	1	1	23	20	1	14	0	367	.106	76	0	7.56	0.000	
33.181	2402	5709	1.834	.932	4.031	396	28	28	175	14	1	1	23	20	0	14	0	364	.106	76	0	7.56	0.000	
33.23	2385	5693	1.832	.932	3.992	396	27	27	175	14	1	1	23	20	0	14	0	359	.066	76	0	7.47	0.000	
33.282	2368	5709	1.834	.927	3.929	395	27	27	175	14	1	1	23	20	2	14	0	356	.096	76	0	7.54	0.000	
33.333	2383	5757	1.843	.922	3.929	394	27	27	175	14	1	1	23	20	0	14	0	352	.076	76	0	7.49	0.000	
33.381	2400	5717	1.835	.922	3.921	394	28	28	175	14	1	1	23	20	4	14	0	349	.136	76	0	7.64	0.000	
33.43	2356	5653	1.823	.922	3.984	392	27	27	175	14	1	1	23	20	1	14	0	344	.146	76	0	7.66	0.000	
33.482	2374	5709	1.837	.922	3.992	392	27	27	175	14	1	1	23	20	0	14	0	341	.066	76	0	7.47	0.000	
33.531	2345	5717	1.836	.922	3.921	391	27	27	175	14	1	1	23	20	2	14	0	337	.116	76	0	7.59	0.000	
33.582	2349	5709	1.835	.922	3.921	390	27	27	175	14	1	1	23	20	1	14	0	332	.116	76	0	7.59	0.000	
33.634	2346	5701	1.834	.908	3.882	388	27	27	175	14	1	1	23	20	0	14	0	329	.066	76	0	7.47	0.000	
33.683	2288	5645	1.823	.849	4	387	27	27	175	14	1	1	23	20	2	14	0	325	.086	76	0	7.52	0.000	
33.731	2293	5597	1.814	.844	3.984	387	27	27	175	14	1	1	23	20	3	14	0	322	.096	76	0	7.54	0.000	
33.782	2225	5565	1.81	.844	4.132	386	27	27	175	14	1	1	23	20	0	14	0	319	.126	76	0	7.61	0.000	
33.831	2247	5717	1.836	.844	3.906	385	27	27	175	14	1	1	23	20	2	14	0	314	.136	76	0	7.64	0.000	
33.882	2247	5637	1.818	.839	3.843	385	27	27	175	14	1	1	23	20	0	14	0	311	.076	76	0	7.49	0.000	
33.932	2158	5597	1.822	.839	3.96	384	27	27	175	14	1	1	23	20	2	14	0	307	.126	76	0	7.61	0.000	
33.982	2183	5709	1.838	.839	3.765	384	27	27	175	14	1	1	23	20	3	14	0	302	.126	76	0	7.61	0.000	
34.035	2194	5701	1.833	.869	3.765	383	27	27	175	14	1	1	23	20	0	14	0	299	.066	76	0	7.47	0.000	
34.084	2126	5717	1.843	.893	3.859	383	27	27	175	14	1	1	23	20	2	14	0	296	.086	76	0	7.52	0.000	
34.133	2158	5965	1.883	.922	3.468	384	27	27	175	14	1	1	23	20	3	14	0	293	.096	76	0	7.54	0.000	
34.181	2211	6165	1.93	1.02	9.757	383	26	26	175	16	1	1	23	20	1	14	0	289	.106	76	0	7.56	0.000	
34.232	2165	6317	1.951	1.03	8.257	383	26	26	175	16	1	1	23	20	0	14	0	284	.096	76	0	7.54	0.000	
34.285	2096	6509	1.998	1.03	3.734	382	25	25	175	16	1	1	23	20	0	14	0	281	.076	76	0	7.49	0.000	
34.333	2220	6653	2.014	1.03	3.929	382	25	25	175	16	1	1	23	20	3	14	0	277	.126	76	0	7.61	0.000	
34.381	2324	6517	1.983	1.03	3.89	382	25	25	175	16	1	1	23	20	4	14	0	274	.156	76	0	7.68	0.000	
34.432	2346	6421	1.971	1.03	3.765	382	25	25	175	16	1	1	23	20	0	14	0	269	.076	76	0	7.49	0.000	
34.482	2441	6261	1.94	1.03	3.765	382	26	26	175	16	1	1	23	20	1	14	0	265	.106	76	0	7.56	0.000	
34.532	2495	6069	1.9	1.03	3.679	382	27	27	175	16	1	1	23	20	3	14	0	262	.106	76	0	7.56	0.000	
34.584	2522	5989	1.886	1.025	3.648	382	28	28	175	14	1	1	23	20	0	14	0	259	.066	76	0	7.47	0.000	
34.632	2573	5829	1.847	.942	3.773	382	28	28	175	14	1	1	23	20	1	14	0	254	.086	76	0	7.52	0.000	
34.682	2570	5181	1.73	.81	3.89	349	29	29	175	14	1	1	23	20	2	14	0	250	.096	76	0	7.54	0.000	
34.733	2475	4821	1.665	.771	4.414	361	30	30	175	14	1	1	23	20	0	14	0	247	.136	76	0	7.64	0.000	
34.783	2364	4749	1.652	.771	4.492	369	29	29	175	14	1	1	23	20	0	14	0	244	.146	76	0	7.66	0.000	
34.832	2246	4901	1.682	.771	4.695	378	29	29	175	14	1	1	23	20	2	14	0	239	.066	76	0	7.47	0.000	
34.881	2185	5061	1.717	.747	4.789	380	28	28	175	14	1	1	23	20	0	14	0	237	.116	76	0	7.59	0.000	
34.931	2099	5029	1.704	.732	4.843	380	28	28	175	14	1	1	23	20	1	14	0	235	.126	76	0	7.61	0.000	
34.982	1998	5085	1.724	.732	5.039	380	27	27	175	14	1	1	23	20	0	14	0	232	.066	76	0	7.47	0.000	
35.031	1887	5205	1.749	.727	4.82	380	27	27	175	14	1	1	23	20	0	14	0	231	.076	76	0	7.49	0.000	
35.08	1797	5421	1.796	.732	4.625	380	25	25	175	14	1	1	23	20	0	14	0	226	.096	76	0	7.54	0.000	
35.132	1728	5565	1.814	.737	4.125	380	23	23	175	14	1	1	23	20	1	14	0	225	.096	76	0	7.54	0.000	
35.183	1723	5717	1.836	.756	3.804	380	23	23	175	14	1	1	23	20	0	14	0	225	.136	76	0	7.64	0.000	
35.233	1674	5845	1.863	.761	3.476	380	23	23	175	14	1	1	23	20	0	14	0	223	.076	76	0	7.49	0.000	
35.281	1654	6117	1.921	.874	3.171	382	23	23	175	14	1	1	23	20	0	14	0	223	.126	76	0	7.61	0.000	
35.333	1674	6701	2.023	.981	8.257	382	24	22	175	16	1	1	23	20	3	14	0	223	.136	76	0	7.64	0.000	
35.383	1671	6901	2.08	.991	6.265	382	24	22	175	16	1	1	23	20	0	14	0	223	.066	76	0	7.47	0.000	
35.433	1713	7101	2.103	.991	4.14	382	24	22	175	18	1	1	23	20	0	14	0	224	.086	76	0	7.52	0.000	
35.482	1840	7141	2.1	.991	4	382	24	22	175	18	1	1	23	20	0	14	0	229	.096	76	0	7.54	0.000	
35.53	1984	6933	2.068	.991	4.07	382	25	23	175	17	1	1	23	20	4	14	0	230	.076	76	0	7.49	0.000	
35.581	2079	6757	2.034	.991	4.007	382	24	24	175	16	1	1	23	20	0	14	0	234	.076	76	0	7.49	0.000	
35.634	2106	6621	2.006	.991	3.835	382	25	25	175	16	1	1	23	20	2	14	0	235	.076	76	0	7.49	0.000	
35.683	2203	6509	1.985	.981	3.812	382	25	25	175	16	1	1	23	20	7	14	0	237	.136	76	0	7.64	0.000	
35.731	2283	6293	1.94	.971	3.734	382	26	26	175	16	1	1	23	20	0	14	0	239	.146	76	0	7.66	0.000	
35.782	2296	6061	1.901	.932	3.539	382	26	26	175	16	1	1	23	20	0	14	0	239	.066	76	0	7.47	0.000	
35.832	2292	5893	1.87	.913	3.523	380	27	27	175	14	1	1	23	20	3	14	0	239	.106	76	0	7.56	0.000	
35.882	2289	5821	1.851	.908	3.632	380	27	27	175	14	1	1	23	20	0	14	0	238	.116	76	0	7.59	0.000	
35.932	2269	5653	1.819	.864	3.773	380	27	27	175	14	1	1	23	20	0	14	0	238	.066	76	0	7.47	0.000	
35.984	2193	5533	1.805	.844	4.031	380	27	27	175	14	1	1	23	20	0	14	0	237	.076	76	0	7.49	0.000	
36.03	2144	5589	1.815	.844	4.078	380	27	27	175	14	1	1	23	20	0	14	0	236	.086	76	0	7.52	0.000	
36.082	2146	5597	1.806	.844	3.914	380	27	27	175	14	1	1	23	20	2	14	0	237	.136	76	0	7.64	0.000	
36.135	2071	5565	1.808	.834	4.039	380	27	27	175	14	1	1	23	20	0	14	0	234	.146	76	0	7.66	0.000	
36.183	2028	5685	1.831	.839	4.085	380	27	27	175	14	1	1	23	20	0	14	0	234	.055	76	0	7.44	0.000	
36.233	2051	5813	1.865	.849	3.71	380	27	27	175	14	1	1	23	20	0	14	0	234	.116	76	0	7.59	0.000	
36.283	2120	5789	1.848	.849	3.601	380	27	27	175	14	1	1	23	20	2	14	0	235	.116	76	0	7.59	0.000	
36.334	2092	5717	1.842	.859	3.679	380	27	27	175	14	1	1	23	20	0	14	0	235	.055	76	0	7.44	0.000	
36.382	2049	5789	1.857	.878	3.796	380	27	27	175	14	1	1	23	20	1	14	0	234	.076	76	0	7.49	0.000	
36.433	2094	5925	1.876	.888	3.406	380	27	27	175	14	1	1	23	20	5	14	0	235	.086	76	0	7.52	0.000	
36.482	2143	5869	1.861	.888	3.476	380	27	27	175	14	1	1	23	20	0	14	0	236	.126	76	0	7.61	0.000	
36.533	2130	5837	1.859	.888	3.546	380	27	27	175	14	1	1	23	20	0	14	0	236	.136	76	0	7.64	0.000	
36.582	2157	5845	1.861	.888	3.546	380	27	27	175	14	1	1	23	20	0	14	0	236	.066	76	0	7.47	0.000	
36.632	2172	5805	1.853	.888	3.609	380	27	27	175	14	1	1	23	20	3	14	0	237	.136	76	0	7.64	0.000	
36.683	2157	5781	1.845	.893	3.687	380	27	27	175	14	1	1	23	20	4	14.1	0	237	.126	76	0	7.61	0.000	
36.732	2138	5821	1.853	.893	3.679	380	27	27	175	14	1	1	23	20	0	14	0	236	.066	76	0	7.47	0.000	
36.783	2161	5813	1.852	.888	3.609	380	27	27	175	14	1	1	23	20	0	14	0	237	.086	76	0	7.52	0.000	
36.833	2154	5781	1.85	.888	3.656	380	27	27	175	14	1	1	23	20	0	14	0	236	.096	76	0	7.54	0.000	
36.882	2113	5741	1.844	.888	3.773	380	27	27	175	14	1	1	23	20	4	14	0	235	.055	76	0	7.44	0.000	
36.932	2122	5805	1.856	.883	3.593	380	27	27	175	14	1	1	23	20	4	14	0	236	.126	76	0	7.61	0.000	
36.984	2156	5789	1.848	.883	3.632	380	27	27	175	14	1	1	23	20	0	14	0	236	.076	76	0	7.49	0.000	
37.031	2131	5741	1.841	.883	3.679	380	27	27	175	14	1	1	23	20	1	14	0	236	.136	76	0	7.64	0.000	
37.082	2125	5813	1.855	.883	3.687	380	27	27	175	14	1	1	23	20	0	14	0	236	.146	76	0	7.66	0.000	
37.13	2144	5781	1.853	.883	3.625	380	27	27	175	14	1	1	23	20	1	14.1	0	236	.055	76	0	7.44	0.000	
37.182	2152	5773	1.845	.883	3.679	380	27	27	175	14	1	1	23	20	3	14	0	236	.106	76	0	7.56	0.000	
37.232	2137	5773	1.845	.883	3.687	380	27	27	175	14	1	1	23	20	0	14	0	236	.106	76	0	7.56	0.000	
37.284	2145	5773	1.846	.883	3.703	380	27	27	175	14	1	1	23	20	1	14	0	236	.066	76	0	7.47	0.000	
37.332	2163	5757	1.846	.883	3.687	380	27	27	175	14	1	1	23	20	0	14.1	0	237	.076	76	0	7.49	0.000	
37.383	2119	5717	1.839	.883	3.781	380	27	27	175	14	1	1	23	20	1	14.1	0	236	.096	76	0	7.54	0.000	
37.433	2113	5789	1.849	.883	3.648	380	27	27	175	14	1	1	23	20	1	14	0	235	.126	76	0	7.61	0.000	
37.481	2142	5805	1.851	.883	3.648	380	27	27	175	14	1	1	23	20	1	14	0	236	.136	76	0	7.64	0.000	
37.532	2133	5773	1.847	.883	3.656	380	27	27	175	14	1	1	23	20	0	14	0	236	.076	76	0	7.49	0.000	
37.583	2117	5765	1.846	.883	3.695	380	27	27	175	14	1	1	23	20	0	14.1	0	235	.106	76	0	7.56	0.000	
37.632	2136	5773	1.851	.883	3.695	380	27	27	175	14	1	1	23	20	0	14.1	0	236	.116	76	0	7.59	0.000	
37.684	2141	5765	1.845	.883	3.671	380	27	27	175	14	1	1	23	20	1	14.1	0	236	.055	76	0	7.44	0.000	
37.733	2106	5765	1.848	.883	3.703	380	27	27	175	14	1	1	23	20	1	14	0	235	.086	76	0	7.52	0.000	
37.783	2136	5789	1.851	.883	3.679	380	27	27	175	14	1	1	23	20	2	14.1	0	236	.096	76	0	7.54	0.000	
37.832	2147	5773	1.846	.883	3.632	380	27	27	175	14	1	1	23	20	0	14.1	0	236	.086	76	0	7.52	0.000	
37.881	2115	5749	1.841	.883	3.742	380	27	27	175	14	1	1	23	20	0	14	0	235	.066	76	0	7.47	0.000	
37.932	2103	5797	1.855	.883	3.726	380	27	27	175	14	1	1	23	20	0	14.1	0	235	.076	76	0	7.49	0.000	
37.982	2133	5813	1.854	.883	3.601	380	27	27	175	14	1	1	23	20	0	14	0	236	.126	76	0	7.61	0.000	
38.033	2114	5781	1.847	.883	3.64	380	27	27	175	14	1	1	23	20	0	14.1	0	235	.116	76	0	7.59	0.000	
38.083	2074	5837	1.857	.883	3.679	380	27	27	175	14	1	1	23	20	0	14.1	0	234	.055	76	0	7.44	0.000	
38.134	2094	5845	1.86	.883	3.562	380	27	27	175	14	1	1	23	20	0	14.1	0	235	.096	76	0	7.54	0.000	
38.182	2086	5837	1.861	.883	3.531	380	27	27	175	14	1	1	23	20	0	14.1	0	235	.106	76	0	7.56	0.000	
38.233	2074	5829	1.856	.883	3.578	380	27	27	175	14	1	1	23	20	0	14.1	0	234	.055	76	0	7.44	0.000	
38.284	2061	5861	1.862	.883	3.57	380	27	27	175	14	1	1	23	20	1	14.1	0	234	.066	76	0	7.47	0.000	
38.332	2064	5869	1.865	.883	3.523	380	27	27	175	14	1	1	23	20	0	14.1	0	234	.086	76	0	7.52	0.000	
38.384	2029	5853	1.858	.883	3.476	380	27	27	175	14	1	1	23	20	2	14.1	0	234	.126	76	0	7.61	0.000	
38.433	1984	5949	1.876	.883	3.367	380	26	26	175	14	1	1	23	20	0	14.1	0	232	.136	76	0	7.64	0.000	
38.482	2012	6013	1.887	.883	3.343	380	26	26	175	14	1	1	23	20	0	14.1	0	232	.055	76	0	7.44	0.000	
38.534	2006	5917	1.879	.883	3.304	380	27	27	175	14	1	1	23	20	0	14.1	0	234	.106	76	0	7.56	0.000	
38.581	1947	5877	1.869	.883	3.406	380	26	26	175	14	1	1	23	20	3	14.1	0	231	.126	76	0	7.61	0.000	
38.632	1863	6045	1.909	.883	3.343	380	25	25	175	14	1	1	23	20	0	14.1	0	229	.055	76	0	7.44	0.000	
38.683	1865	6189	1.927	.883	3.218	380	25	25	175	15	1	1	23	20	0	14.1	0	229	.076	76	0	7.49	0.000	
38.732	1834	6221	1.932	.883	3.296	380	25	25	175	16	1	1	23	20	0	14.1	0	228	.096	76	0	7.54	0.000	
38.783	1793	6189	1.928	.883	3.289	380	25	25	175	16	1	1	23	20	1	14.1	0	228	.076	76	0	7.49	0.000	
38.833	1678	6333	1.962	.883	3.328	380	23	23	175	16	1	1	23	20	0	14.1	0	223	.136	76	0	7.64	0.000	
38.881	1580	6629	2.01	.883	3.515	380	23	22	175	16	1	1	23	20	0	14.1	0	222	.066	76	0	7.47	0.000	
38.933	1553	6813	2.047	.883	3.984	380	23	21	175	16	1	1	23	20	0	14.1	0	219	.126	76	0	7.61	0.000	
38.983	1600	6917	2.059	.888	3.875	380	24	22	175	16	1	1	23	20	1	14.1	0	222	.116	76	0	7.59	0.000	
39.033	1589	6901	2.059	.893	3.726	380	23	21	175	16	1	1	23	20	0	14.1	0	220	.055	76	0	7.44	0.000	
39.083	1487	6973	2.089	.957	8.265	382	22	21	175	16	1	1	23	20	0	14	0	218	.086	76	0	7.52	0.000	
39.133	1422	7245	2.161	.986	7.445	382	21	20	175	18	1	1	23	20	1	14.1	0	216	.106	76	0	7.56	0.000	
39.183	1494	7693	2.214	.991	5.984	382	19	18	175	18	1	1	23	20	0	14.1	0	218	.066	76	0	7.47	0.000	
39.233	1589	7653	2.197	.991	4.828	382	20	19	175	18	1	1	23	20	2	14.1	0	219	.066	76	0	7.47	0.000	
39.282	1734	7421	2.15	.991	4.078	382	22	21	175	18	1	1	23	20	0	14.1	0	225	.076	76	0	7.49	0.000	
39.332	1814	7213	2.111	.996	4.039	382	23	22	175	18	1	1	23	20	0	14.1	0	228	.116	76	0	7.59	0.000	
39.385	1827	7013	2.077	.996	3.992	382	24	22	175	18	1	1	23	20	0	14.1	0	228	.126	76	0	7.61	0.000	
39.432	1845	6997	2.068	1	3.976	382	25	23	175	17	1	1	23	20	1	14.1	0	229	.055	76	0	7.44	0.000	
39.484	1880	6973	2.075	1	3.96	382	25	23	175	16	1	1	23	20	0	14.1	0	229	.116	76	0	7.59	0.000	
39.532	1910	6909	2.062	.986	3.953	382	25	23	175	16	1	1	23	20	3	14.1	0	230	.106	76	0	7.56	0.000	
39.583	1859	6701	2.027	.913	3.906	364	25	23	175	16	1	1	23	20	1	14.1	0	229	.055	76	0	7.44	0.000	
39.632	1878	6557	1.994	.893	3.609	370	25	24	175	16	1	1	23	20	1	14.1	0	229	.066	76	0	7.47	0.000	
39.682	1971	6405	1.957	.893	3.593	377	25	24	175	16	1	1	23	20	0	14.1	0	231	.066	76	0	7.47	0.000	
39.733	2014	6269	1.931	.893	3.492	380	26	26	175	16	1	1	23	20	3	14.1	0	234	.116	76	0	7.59	0.000	
39.78	1974	6141	1.915	.893	3.359	380	25	25	175	16	1	1	23	20	1	14.1	0	232	.126	76	0	7.61	0.000	
39.831	1983	6133	1.914	.893	3.296	380	25	25	175	16	1	1	23	20	0	14.1	0	232	.066	76	0	7.47	0.000	
39.882	1978	6077	1.901	.893	3.289	380	25	25	175	16	1	1	23	20	0	14.1	0	232	.106	76	0	7.56	0.000	
39.933	1923	6101	1.908	.893	3.265	380	25	25	175	16	1	1	23	20	0	14.1	0	231	.106	76	0	7.56	0.000	
39.982	1899	6165	1.923	.898	3.304	380	25	25	175	16	1	1	23	20	0	14.1	0	230	.055	76	0	7.44	0.000	
40.033	1846	6165	1.925	.898	3.304	380	25	25	175	16	1	1	23	20	0	14.1	0	229	.076	76	0	7.49	0.000	
40.081	1864	6317	1.95	.898	3.335	380	25	25	175	16	1	1	23	20	0	14.1	0	229	.106	76	0	7.56	0.000	
40.131	1867	6277	1.939	.898	3.367	380	25	25	175	16	1	1	23	20	0	14.1	0	229	.086	76	0	7.52	0.000	
40.182	1771	6333	1.963	.898	3.375	380	24	24	175	16	1	1	23	20	0	14.1	0	226	.106	76	0	7.56	0.000	
40.232	1692	6453	1.98	.898	3.453	380	24	23	175	16	1	1	23	20	0	14.1	0	224	.066	76	0	7.47	0.000	
40.283	1716	6629	2.008	.898	3.468	380	24	23	175	16	1	1	23	20	0	14.1	0	224	.116	76	0	7.59	0.000	
40.332	1674	6637	2.011	.898	3.601	380	24	23	175	16	1	1	23	20	0	14.1	0	223	.136	76	0	7.64	0.000	
40.383	1638	6741	2.041	.898	3.648	380	24	22	175	16	1	1	23	20	0	14.1	0	222	.055	76	0	7.44	0.000	
40.432	1620	6845	2.054	.898	3.695	380	24	22	175	16	1	1	23	20	0	14.1	0	222	.096	76	0	7.54	0.000	
40.483	1630	6893	2.062	.898	3.718	380	24	22	175	16	1	1	23	20	0	14.1	0	222	.096	76	0	7.54	0.000	
40.532	1619	6869	2.049	.903	3.75	380	24	22	175	16	1	1	23	20	0	14.1	0	222	.055	76	0	7.44	0.000	
40.582	1601	6893	2.058	.908	3.679	380	24	22	175	16	1	1	23	20	0	14.1	0	222	.066	76	0	7.47	0.000	
40.632	1498	6989	2.079	.913	4.187	380	22	21	175	16	1	1	23	20	0	14.1	0	218	.076	76	0	7.49	0.000	
40.683	1419	7149	2.121	.913	4.804	380	21	19	175	18	1	1	23	20	0	14.1	0	216	.116	76	0	7.59	0.000	
40.732	1418	7413	2.157	.913	5.109	380	20	19	175	18	1	1	23	20	1	14.1	0	216	.126	76	0	7.61	0.000	
40.782	1444	7445	2.162	.913	4.867	380	20	19	175	18	1	1	23	20	0	14.1	0	217	.066	76	0	7.47	0.000	
40.832	1541	7413	2.156	.922	4.601	382	21	20	175	18	1	1	23	20	0	14.1	0	219	.106	76	0	7.56	0.000	
